ScientistName#preparation#date#components#Login#Password
Нетунаев Руслан Петрович#Клопидогрел#0939-06-15#Chemical_99 Chemical_87 Chemical_25#Нетунаев_РП#4w1j65f0vd297083byehl
Аранышев Иван Юрьевич#Тианептин#0940-07-17#Chemical_56 Chemical_60 Chemical_53#Аранышев_ИЮ#1zjyv2eetv450g0398i76
Курмелев Леонид Николаевич#Спазмалгон#0949-06-08#Chemical_44 Chemical_43 Chemical_15#Курмелев_ЛН#2j65uu10ij7w9b4v8y3u0
Арончикова Вероника Викторовна#Живина#0949-11-22#Chemical_22 Chemical_91 Chemical_60#Арончикова_ВВ#932w14650iar0fut8l7fc
Гизулина Галина Ивановна#Омепразол#0951-01-04#Chemical_9 Chemical_3 Chemical_59#Гизулина_ГИ#45e89yud0u3201pys76op
Мразевский Артём Викторович#Диклофенак#0953-10-01#Chemical_98 Chemical_9 Chemical_50#Мразевский_АВ#m52f0g6x8sh13497aar0w
Окладнова Алена Максимовна#Агонал#0956-08-14#Chemical_26 Chemical_32 Chemical_27#Окладнова_АМ#rgyqj3402197s0vut8m65
Курыпина Анастасия Валерьевна#Золекс#0958-06-13#Chemical_1 Chemical_94 Chemical_63#Курыпина_АВ#4r27ye135m8fy096pqi0j
Алтамонов Борис Аркадиевич#Оланзапин#0959-10-21#Chemical_57 Chemical_81 Chemical_21#Алтамонов_БА#5x9q318qz74rmfjz602g0
Бардаева Анна Михайловна#Пароксетин#0960-12-26#Chemical_20 Chemical_65 Chemical_42#Бардаева_АМ#86trt52u907m1v34xnc0n
Родных Игорь Михаилович#Валидол#0961-06-17#Chemical_77 Chemical_45 Chemical_100#Родных_ИМ#oaf06q3124yv0t8vo5k79
Маговский Константин Юриевич#Ацетилсалициловая кислота#0963-02-26#Chemical_73 Chemical_92 Chemical_9#Маговский_КЮ#isfxw253970xm186n0sq4
Гергиев Олег Кириллович#Омепразол#0963-10-18#Chemical_6 Chemical_93 Chemical_45#Гергиев_ОК#0vqlo3bn581ds6ke79204
Русалина Дарья Алексеевна#Ибупрофен#0968-10-24#Chemical_26 Chemical_30 Chemical_82#Русалина_ДА#4ty0kw2i98b56t10e37mh
Бухтулова Виктория Алексеевна#Бромгексин#0969-07-05#Chemical_72 Chemical_8 Chemical_45#Бухтулова_ВА#5z01vezb9302w6dl7p84f
Сабаткоев Федор Викторович#Нимесулид#0970-10-22#Chemical_55 Chemical_67 Chemical_74#Сабаткоев_ФВ#zq27ou85134zb6j9zr00k
Шмитов Никита Игоревич#Левофлоксацин#0972-06-28#Chemical_41 Chemical_81 Chemical_61#Шмитов_НИ#kdi2uv84uxv0350a197k6
Стенцова Лиза Петровна#Диклофенак#0979-04-08#Chemical_65 Chemical_13 Chemical_29#Стенцова_ЛП#21hk034085mfl6icf9r7z
Ярычевский Максим Евгеньевич#Глюкозамин#0982-10-20#Chemical_34 Chemical_86 Chemical_88#Ярычевский_МЕ#6iv73kpj1t2n0048m9gp5
Шкваркин Федор Юрьевич#Тианептин#0983-02-03#Chemical_67 Chemical_56 Chemical_43#Шкваркин_ФЮ#2str5nkh7x00i6c9318u4
Магусумова Ирина Олеговна#Дикарбазин#0984-06-19#Chemical_51 Chemical_15 Chemical_2#Магусумова_ИО#e4hm8072b5n01r3cmv6y9
Шаморкина Галина Федоровна#Кладрибин#0984-11-05#Chemical_61 Chemical_62 Chemical_48#Шаморкина_ГФ#3008nk95nwp26r4ze1n7o
Цицеров Альберт Антонович#Небиволол#0989-06-20#Chemical_6 Chemical_48 Chemical_7#Цицеров_АА#pduana82046013n957zpw
Улерьянова Ксения Евгеньевна#Диклофенак#0991-07-16#Chemical_1 Chemical_14 Chemical_96#Улерьянова_КЕ#hc1om2sbe7539l0f6b408
Ханмурзина Карина Игоревна#Енап#0992-01-04#Chemical_21 Chemical_1 Chemical_34#Ханмурзина_КИ#51r7i3h0869jyl40q2czy
Гарская Евгения Никитична#Пилипен#0992-02-25#Chemical_2 Chemical_15 Chemical_11#Гарская_ЕН#v4c80a530697fmgufj2c1
Гнетнев Григорий Денисович#Евалар солгар мультивитамини#0998-12-19#Chemical_12 Chemical_69 Chemical_99#Гнетнев_ГД#12s68pa5zch3yct79c400
Бельцов Алексей Яковлевич#Ретардин#0999-04-28#Chemical_2 Chemical_23 Chemical_92#Бельцов_АЯ#8fne1wk7l62c400p93y5s
Федурин Владимир Алексеевич#Амитриптилин#1000-10-15#Chemical_5 Chemical_75 Chemical_78#Федурин_ВА#nd8365x91d20el40erom7
Акацков Анатолий Кириллович#Бетаин#1001-05-07#Chemical_73 Chemical_17 Chemical_48#Акацков_АК#r0nbwrz83h0h2516m479l
Кумакова Жанна Борисовна#Лоразепам#1002-05-22#Chemical_70 Chemical_36 Chemical_6#Кумакова_ЖБ#06xw51xsv8hlu03n9742g
Кобызева Ольга Андреевна#Лантус#1004-04-20#Chemical_25 Chemical_64 Chemical_89#Кобызева_ОА#461j00hp8ke9apq2r5r73
Кимятов Владимир Евгеньевич#Дектанол#1005-05-02#Chemical_43 Chemical_98 Chemical_34#Кимятов_ВЕ#5vn8zo2u9y010aodx6437
Милавина Виолетта Аркадьевна#Росувастатин#1008-12-26#Chemical_40 Chemical_57 Chemical_47#Милавина_ВА#midd4v0p13cs70ys25869
Манетов Павел Павлович#Бисакодил#1014-01-22#Chemical_11 Chemical_13 Chemical_51#Манетов_ПП#5crb0z10u4ef8n9pd3276
Сайдакова Людмила Вадимовна#Мелоксикам#1015-01-18#Chemical_3 Chemical_23 Chemical_56#Сайдакова_ЛВ#25om60l4a031oqm89s7zz
Туржанский Семён Антонович#Уоллтапс#1016-09-01#Chemical_18 Chemical_78 Chemical_92#Туржанский_СА#7ky6021980aozm53mos4a
Цыпушкина Елена Андреевна#Енап#1018-11-14#Chemical_77 Chemical_69 Chemical_1#Цыпушкина_ЕА#68301m920eqe7zzte4wz5
Лунарева Ксения Алексеевна#Ранитидин#1022-11-17#Chemical_10 Chemical_97 Chemical_88#Лунарева_КА#1032t64dy5qk9z78aw0zd
Ивлюшин Георгий Николаевич#Амоксициллин#1023-04-07#Chemical_85 Chemical_54 Chemical_72#Ивлюшин_ГН#u45doz0nd397d2sm06k81
Гудашов Юрий Алексиевич#Ибупрофен#1025-05-04#Chemical_7 Chemical_9 Chemical_40#Гудашов_ЮА#8h20pm6xf5d34nw0h17y9
Чачкин Владислав Денисович#Небиволол#1026-06-26#Chemical_85 Chemical_98 Chemical_94#Чачкин_ВД#7zq8bruh1234v00f6kj95
Тайдаков Виталий Романович#Габапентин#1026-12-09#Chemical_10 Chemical_61 Chemical_4#Тайдаков_ВР#72k0coi9pv10p4h5368jd
Бояршинов Алексей Адамович#Ингавирин#1032-04-04#Chemical_32 Chemical_35 Chemical_22#Бояршинов_АА#6v9o4p31oe8irx2u7050l
Докшукина Оксана Петровна#Пилипен#1032-08-14#Chemical_93 Chemical_32 Chemical_8#Докшукина_ОП#12dt0w3jy845ypf0769qu
Бганцева Клавдия Егоровна#Левофлоксацин#1032-10-19#Chemical_18 Chemical_16 Chemical_12#Бганцева_КЕ#ieaw4n9p850z7h132lq06
Чубокова Виолетта Валерьевна#Бактрим#1034-08-26#Chemical_6 Chemical_72 Chemical_15#Чубокова_ВВ#n8lf19i52tq600bdn734w
Голощапов Станислав Яковлевич#Азитромицин#1034-12-01#Chemical_17 Chemical_73 Chemical_39#Голощапов_СЯ#0wl154tl896icl02pn7m3
Лукьянцев Эдуард Евгеньевич#Оксикодон#1035-08-27#Chemical_40 Chemical_66 Chemical_81#Лукьянцев_ЭЕ#atsd2a7p61a40y0n5v893
Мазаркина Инна Сергеевна#Урсофальк#1037-07-04#Chemical_96 Chemical_27 Chemical_81#Мазаркина_ИС#rf5th9e601f042ag83wb7
Иманалин Борис Кириллович#Сульфасалазин#1042-06-13#Chemical_53 Chemical_71 Chemical_80#Иманалин_БК#5n86gvg7azr209p1a4f30
Поканкина Марина Михайловна#Глюкозамин#1042-06-18#Chemical_2 Chemical_85 Chemical_55#Поканкина_ММ#56h1ta84xkw0t739t0n2c
Такинова Жанна Эдуардовна#Тикалиптин#1045-01-13#Chemical_2 Chemical_60 Chemical_35#Такинова_ЖЭ#728f90t6y5a401qp3qwjg
Клецкина Виктория Яковлевна#Ёжик#1045-06-04#Chemical_32 Chemical_18 Chemical_21#Клецкина_ВЯ#rh9820oswf371bv4z56x0
Космынин Константин Павлович#Мидокалм#1051-12-04#Chemical_63 Chemical_19 Chemical_25#Космынин_КП#l6iirf1p08xd523z097x4
Курцапов Виктор Иванович#Витамин С#1056-07-16#Chemical_11 Chemical_22 Chemical_63#Курцапов_ВИ#800tsvev2cr73o5j916z4
Шарафанова Виктория Егоровна#Протоник#1056-08-24#Chemical_9 Chemical_97 Chemical_88#Шарафанова_ВЕ#pv0s975to40gcz2138ev6
Лушаков Руслан Василиевич#Омепразол#1057-06-18#Chemical_12 Chemical_17 Chemical_62#Лушаков_РВ#oe3075210a8f4bvj96kyr
Балченкова Оксана Вадимовна#Ранитидин#1059-08-28#Chemical_9 Chemical_16 Chemical_4#Балченкова_ОВ#e472m8l0xen9fcpp53016
Комаровцев Михаил Максимович#Оксикодон#1060-03-02#Chemical_6 Chemical_45 Chemical_21#Комаровцев_ММ#7802ngv3o4l0by6u91e5q
Машурцева Алена Кирилловна#Левотироксин#1060-03-03#Chemical_42 Chemical_6 Chemical_92#Машурцева_АК#bdyi34rhl7n0k2891s605
Алшибекова Вероника Леонидовна#Преднизолон#1060-03-13#Chemical_64 Chemical_29 Chemical_68#Алшибекова_ВЛ#29xdterq01fk537068bg4
Карликов Федор Викторович#Ацетилсалициловая кислота#1063-06-15#Chemical_56 Chemical_36 Chemical_38#Карликов_ФВ#t3z5f7xl10b0b8fu6j429
Махначев Павел Максимович#Урсофальк#1063-08-08#Chemical_33 Chemical_5 Chemical_47#Махначев_ПМ#0mws7s91w5ju0jh2v8364
Мухоткин Валентин Кириллович#Пилипен#1068-05-23#Chemical_41 Chemical_17 Chemical_15#Мухоткин_ВК#8ytq5em9u710xu2o3604i
Ведмедова Раиса Дмитриевна#Бетаин#1072-09-24#Chemical_78 Chemical_84 Chemical_23#Ведмедова_РД#srxs30m471n9h5p8026rf
Отовина Любовь Игоревна#Индометацин#1072-11-13#Chemical_44 Chemical_90 Chemical_85#Отовина_ЛИ#e00n3m98g1qc4l265q7ue
Алавердиев Степан Олегович#Росувастатин#1074-07-16#Chemical_8 Chemical_73 Chemical_53#Алавердиев_СО#g1t97m06kzby304285irq
Хотькова Виктория Игоревна#Сертралин#1077-04-05#Chemical_77 Chemical_22 Chemical_2#Хотькова_ВИ#q520lzyuj839761bw4z0f
Болхова Яна Никитична#Валидол#1080-12-09#Chemical_27 Chemical_66 Chemical_94#Болхова_ЯН#9j28s0jc6k31c7i5ku40c
Савыкин Геннадий Георгиевич#Тианептин#1088-02-23#Chemical_46 Chemical_14 Chemical_72#Савыкин_ГГ#0of4e5173ynw6l0j298kt
Бобова Марина Вадимовна#Виагра#1090-11-18#Chemical_33 Chemical_16 Chemical_31#Бобова_МВ#e65nn0c1h803sm79l2rh4
Будрецова Клавдия Вадимовна#Сертралин#1091-06-24#Chemical_61 Chemical_38 Chemical_92#Будрецова_КВ#w812yju3v76m0p0hy9m45
Мятов Алексей Юриевич#Рамиприл#1092-10-21#Chemical_72 Chemical_56 Chemical_10#Мятов_АЮ#47youh25900gx38nt6sg1
Кувецкая Валерия Леонидовна#Гидрохлоротиазид#1097-08-05#Chemical_17 Chemical_69 Chemical_59#Кувецкая_ВЛ#bb652x0x4slae903y8i17
Буралкина Екатерина Аркадьевна#Омега-3 кислоты#1103-03-12#Chemical_72 Chemical_28 Chemical_90#Буралкина_ЕА#f84p90v16ks2o503irx7h
Хихеткин Артур Евгеньевич#Азитромицин#1104-12-05#Chemical_39 Chemical_80 Chemical_63#Хихеткин_АЕ#a9m45wen3870a1q6h2hw0
Майоркин Николай Фёдорович#Бисакодил#1106-01-17#Chemical_8 Chemical_2 Chemical_54#Майоркин_НФ#5r3w9s20m6f817ce4qe0f
Кудисов Леонид Фёдорович#Триптаны#1106-11-23#Chemical_14 Chemical_99 Chemical_4#Кудисов_ЛФ#p4a0z3t17l8gd20k9hf65
Калмыков Эдуард Георгиевич#Лоразепам#1107-06-25#Chemical_59 Chemical_99 Chemical_20#Калмыков_ЭГ#s12d0o4a8rpy0695ejz37
Бетова Наталья Василевна#Дектанол#1107-09-26#Chemical_38 Chemical_61 Chemical_89#Бетова_НВ#9d4060dcxd1xub7283v5c
Искуснова Алла Максимовна#Золедроновая кислота#1109-04-27#Chemical_80 Chemical_10 Chemical_51#Искуснова_АМ#05mnxm48o07ow13vzx269
Ващугина Надежда Петровна#Метформин#1114-02-27#Chemical_11 Chemical_45 Chemical_38#Ващугина_НП#600732yr81594jrbdtufj
Каинкова Виктория Валерьевна#Амлодипин#1115-02-04#Chemical_3 Chemical_98 Chemical_89#Каинкова_ВВ#wx59721a8fgk4ns0u63a0
Заиров Кирилл Максимович#Пропанолол#1115-03-22#Chemical_27 Chemical_70 Chemical_95#Заиров_КМ#3002l1e59nojwz4g6dh87
Хайзникова Дарья Сергеевна#Пилипен#1119-02-24#Chemical_97 Chemical_82 Chemical_99#Хайзникова_ДС#42e5nz10079h3ic86myrw
Литвинцов Степан Яковлевич#Ниссан#1120-09-19#Chemical_57 Chemical_33 Chemical_36#Литвинцов_СЯ#3dn0zt12szk7e54v9e068
Кушаев Геннадий Игоревич#Диклофенак#1123-03-07#Chemical_16 Chemical_48 Chemical_94#Кушаев_ГИ#95do1r3082po4gm7bq6p0
Шинякова Светлана Егоровна#Зинорам#1124-07-15#Chemical_26 Chemical_5 Chemical_8#Шинякова_СЕ#8qe0iy63214nk7bp05e9n
Федулин Альберт Иванович#Амоксиклав#1124-08-10#Chemical_78 Chemical_30 Chemical_55#Федулин_АИ#w2174wv9ng8d5030qah6z
Одноценова Мария Василевна#Бактрим#1128-03-25#Chemical_14 Chemical_19 Chemical_45#Одноценова_МВ#y62fdw950q1d8047m3gaa
Любарцев Борис Викторович#Амитриптилин#1128-07-09#Chemical_81 Chemical_12 Chemical_93#Любарцев_БВ#z2vysl00t5q76yo4r3918
Османова Екатерина Егоровна#Миртазапин#1129-04-09#Chemical_96 Chemical_72 Chemical_69#Османова_ЕЕ#7n6e31nw800k24t5fjwn9
Потрягина Кристина Романовна#Пропанолол#1135-11-22#Chemical_58 Chemical_14 Chemical_83#Потрягина_КР#8j4k031g9j52f7bjc6j0t
Балуев Семён Антонович#Норматен#1145-09-06#Chemical_95 Chemical_58 Chemical_71#Балуев_СА#pql07819bqv256ov403mh
Екимовский Владислав Фёдорович#Венолайфт#1148-04-05#Chemical_59 Chemical_56 Chemical_77#Екимовский_ВФ#x8h1n2lv0539h06ebfe74
Шпанина Маргарита Максимовна#Пентоксифиллин#1148-05-10#Chemical_12 Chemical_22 Chemical_37#Шпанина_ММ#hj1y96bzst2ovo0570843
Пошнагова Юлия Кирилловна#Железа препараты#1152-05-06#Chemical_61 Chemical_38 Chemical_2#Пошнагова_ЮК#r254u10xl06c78u9rbq3y
Кудинкова Ирина Михайловна#Кандесартан#1154-10-13#Chemical_90 Chemical_100 Chemical_60#Кудинкова_ИМ#3u6weg9h870405hu1mxa2
Водоморина Софья Яковлевна#Метопролол#1157-01-26#Chemical_33 Chemical_79 Chemical_68#Водоморина_СЯ#831i0snc5va4r2a70no96
Липезина Анна Алексеевна#Тианептин#1157-11-16#Chemical_17 Chemical_84 Chemical_70#Липезина_АА#0klmi01296pxlcxy57384
Илалов Тарас Яковлевич#Допамин#1162-07-26#Chemical_51 Chemical_21 Chemical_67#Илалов_ТЯ#1fia3054rk690d2hl87ul
Лакушова Тамара Ивановна#Бетаин#1163-04-13#Chemical_91 Chemical_90 Chemical_42#Лакушова_ТИ#oz732k8eduy504901el6g
Ярмизина Алиса Богдановна#Живина#1164-04-22#Chemical_11 Chemical_15 Chemical_69#Ярмизина_АБ#i016ac5y4i0289rt37upb
Зулков Станислав Антонович#Валацикловир#1166-02-10#Chemical_7 Chemical_61 Chemical_87#Зулков_СА#x109a72d8vu5cg64x03xz
Кочурин Евгений Данилович#Транексамовая кислота#1166-03-13#Chemical_97 Chemical_25 Chemical_5#Кочурин_ЕД#r3057268igyru9e1l4a0z
Череватова Вероника Вадимовна#Кандесартан#1167-06-06#Chemical_39 Chemical_85 Chemical_90#Череватова_ВВ#f5480jr09pq7ugm32i1f6
Курьянская Любовь Федоровна#Железа препараты#1171-09-14#Chemical_31 Chemical_72 Chemical_15#Курьянская_ЛФ#01xip9g3q6d85420di7uy
Бачалдина Яна Максимовна#Урсофальк#1174-11-25#Chemical_16 Chemical_96 Chemical_33#Бачалдина_ЯМ#a394s607bq1li25h80jey
Наруцкая Катерина Андреевна#Венолайфт#1175-06-13#Chemical_84 Chemical_47 Chemical_3#Наруцкая_КА#3eu21b9doc80m67p5a40n
Набилкова Софья Борисовна#Дексаметазон#1176-03-21#Chemical_6 Chemical_96 Chemical_4#Набилкова_СБ#18dcb9t07206tld53p4sm
Меркулов Андрей Аркадиевич#Мелоксикам#1178-02-21#Chemical_46 Chemical_74 Chemical_56#Меркулов_АА#176y59ac0d2tykp48mn03
Скитский Вадим Викторович#Лоразепам#1181-05-22#Chemical_14 Chemical_81 Chemical_84#Скитский_ВВ#963wwdqjc5ta280j047i1
Шаульская Надежда Максимовна#Дектанол#1181-07-23#Chemical_27 Chemical_31 Chemical_39#Шаульская_НМ#97zaj5bz6023dw4r810bp
Распевин Константин Валериевич#Гидрохлоротиазид#1181-11-22#Chemical_31 Chemical_94 Chemical_68#Распевин_КВ#kdc12d8wb649d7s305xf0
Агешкин Александр Романович#Бетаметазон#1184-02-17#Chemical_97 Chemical_18 Chemical_58#Агешкин_АР#ck6hh0a5z8a013742e9gj
Хайдина Маргарита Алексеевна#Бромгексин#1184-05-26#Chemical_71 Chemical_18 Chemical_99#Хайдина_МА#pi792d0wc061fuv48w35q
Духиева Алла Никитична#Гидрохлоротиазид#1188-05-12#Chemical_64 Chemical_11 Chemical_44#Духиева_АН#1je950dxw7i8o340n2n6c
Щуринова Ольга Вадимовна#Валацикловир#1191-04-27#Chemical_1 Chemical_26 Chemical_84#Щуринова_ОВ#p5tt879rvw60m324y0x1q
Кеплина Наталия Борисовна#Витамин С#1198-01-23#Chemical_49 Chemical_75 Chemical_27#Кеплина_НБ#oh25308l46a71za0up9ul
Шелмаков Георгий Николаевич#Золаир#1198-09-04#Chemical_93 Chemical_31 Chemical_58#Шелмаков_ГН#i6g0g49y10d2yvo853j7y
Лошадина Екатерина Евгеньевна#Жасмин#1201-05-27#Chemical_11 Chemical_44 Chemical_39#Лошадина_ЕЕ#u8mwe2gew9e1304ox0756
Ароматова Анастасия Максимовна#Железа препараты#1202-01-01#Chemical_47 Chemical_7 Chemical_75#Ароматова_АМ#t0k069mvq57g31r4rn8h2
Голыбина Оксана Михайловна#Евалар солгар мультивитамини#1213-01-09#Chemical_100 Chemical_14 Chemical_94#Голыбина_ОМ#0a36sv5a91780kdko24qb
Кувыршина Валерия Игоревна#Золекс#1214-05-15#Chemical_64 Chemical_71 Chemical_27#Кувыршина_ВИ#vco6p4m120h0r985md3g7
Хитьков Анатолий Петрович#Аллопуринол#1215-11-17#Chemical_87 Chemical_96 Chemical_19#Хитьков_АП#54k0p0zq23swy1kc7z986
Шибилкин Яков Кириллович#Антациды#1215-12-04#Chemical_83 Chemical_15 Chemical_80#Шибилкин_ЯК#en9cqd01jpt0685273r4j
Кереметин Вячеслав Тимофеевич#Зинорам#1217-08-04#Chemical_83 Chemical_25 Chemical_38#Кереметин_ВТ#le5769l0vx34arhbj1280
Брокина Дарья Олеговна#Ацетилсалициловая кислота#1219-09-11#Chemical_8 Chemical_68 Chemical_90#Брокина_ДО#27610mi40bro5snr93x8o
Ачин Герасим Данилович#Гидрохлоротиазид#1222-03-06#Chemical_18 Chemical_70 Chemical_37#Ачин_ГД#c82xccp19i0r4e3p5b760
Тановицкий Тарас Виталиевич#Тикалиптин#1224-02-12#Chemical_55 Chemical_91 Chemical_31#Тановицкий_ТВ#uob1gb72y3oo48h9006x5
Беломожнов Михаил Романович#Левотироксин#1231-01-14#Chemical_46 Chemical_12 Chemical_12#Беломожнов_МР#57wkx03oo4o8m90i21wm6
Хорошилин Кирилл Фёдорович#Мезим#1231-04-18#Chemical_16 Chemical_44 Chemical_52#Хорошилин_КФ#687jd5904kg3hzhw02ba1
Киржанкова Алиса Вадимовна#Виалар#1236-09-19#Chemical_76 Chemical_49 Chemical_89#Киржанкова_АВ#0l781c4635vl20czoyv9c
Цуканов Иван Иванович#Венолайфт#1239-07-25#Chemical_9 Chemical_26 Chemical_26#Цуканов_ИИ#f193eq0624n5u0unrn78x
Потешных Дмитрий Иванович#Колчицин#1239-11-01#Chemical_97 Chemical_4 Chemical_22#Потешных_ДИ#8j2jea6ew090w31fv5n74
Суряднова Виолетта Богдановна#Протоник#1241-12-25#Chemical_88 Chemical_25 Chemical_95#Суряднова_ВБ#m9ovvf1r007s84r6l3f25
Кажайкина Карина Эдуардовна#Парацетамол#1244-04-02#Chemical_52 Chemical_10 Chemical_70#Кажайкина_КЭ#hv5mc703e10hl896t2el4
Рабовский Дмитрий Яковлевич#Витамин С#1245-05-18#Chemical_35 Chemical_80 Chemical_55#Рабовский_ДЯ#1a5g0l7piv23pj8np9460
Едамов Аркадий Тимофеевич#Амоксициллин#1245-11-26#Chemical_10 Chemical_40 Chemical_23#Едамов_АТ#r23187cq004ubfov9py65
Столбова София Василевна#Атенолол#1247-10-09#Chemical_47 Chemical_34 Chemical_45#Столбова_СВ#043t195d0kld87az2tx6c
Смаркин Семён Андреевич#Золаир#1251-01-09#Chemical_66 Chemical_71 Chemical_50#Смаркин_СА#03b54ra618nbd90xc7f2p
Колтакова Алиса Максимовна#Иммунивит#1254-03-20#Chemical_52 Chemical_1 Chemical_80#Колтакова_АМ#14w02j0563ziyym8l79hk
Фимошина Виктория Романовна#Левотироксин#1254-11-19#Chemical_72 Chemical_3 Chemical_59#Фимошина_ВР#ma0189kpf54360jy7hs2w
Крыницкий Владимир Борисович#Омепразол#1256-01-24#Chemical_4 Chemical_20 Chemical_41#Крыницкий_ВБ#z16h2i903bb7450xa8bcx
Косых Жанна Михайловна#Пентоксифиллин#1256-01-26#Chemical_87 Chemical_89 Chemical_72#Косых_ЖМ#a7295en34816anu0t0vhq
Кваснинов Кирилл Адамович#Ретардин#1256-04-10#Chemical_22 Chemical_11 Chemical_68#Кваснинов_КА#v5a6320go7rcf1048y9xn
Чундерова Катерина Никитична#Колчицин#1257-06-04#Chemical_68 Chemical_17 Chemical_74#Чундерова_КН#29o308kqcey6r0h145ro7
Худаева Виктория Богдановна#Диклофенак#1261-11-17#Chemical_29 Chemical_53 Chemical_96#Худаева_ВБ#92d8dcfsv0503nh1e746e
Хапилов Герасим Денисович#Пропанолол#1262-08-12#Chemical_10 Chemical_64 Chemical_91#Хапилов_ГД#0bo3o018th7xh245bm69j
Ордянская Елизавета Вадимовна#Енап#1267-09-14#Chemical_5 Chemical_9 Chemical_36#Ордянская_ЕВ#i31h79620fzs5uuu408pc
Бахматова Вера Борисовна#Гропирон#1268-01-22#Chemical_89 Chemical_82 Chemical_73#Бахматова_ВБ#k3509m0e716hci4mh8t2x
Хатуцкая Галина Романовна#Урсофальк#1269-06-24#Chemical_81 Chemical_50 Chemical_46#Хатуцкая_ГР#rk48f05w6vlg7s3i0129f
Левжинская Екатерина Кирилловна#Атенолол#1273-04-07#Chemical_98 Chemical_91 Chemical_74#Левжинская_ЕК#3a824v5c79y6va0dwf01g
Колбиев Андрей Георгиевич#Миртазапин#1276-02-24#Chemical_91 Chemical_45 Chemical_71#Колбиев_АГ#z51z38oeu9f6zl007q2d4
Мамсуров Валентин Алексеевич#Урсофальк#1278-05-05#Chemical_73 Chemical_82 Chemical_41#Мамсуров_ВА#47uz98t02rcvt31506uvr
Нягусева Клара Никитична#Бактрим#1278-10-17#Chemical_46 Chemical_84 Chemical_83#Нягусева_КН#2gqvn89c4ye163070nuy5
Биклинев Никита Фёдорович#Евалар солгар мультивитамини#1279-04-15#Chemical_26 Chemical_95 Chemical_71#Биклинев_НФ#tgw2mc6v703q1vp54089a
Осоргин Григорий Денисович#Зылорик#1286-04-02#Chemical_63 Chemical_98 Chemical_69#Осоргин_ГД#7014ksrb3cwl8k0t5926h
Поводова Вероника Федоровна#Лозартан#1288-01-06#Chemical_3 Chemical_5 Chemical_44#Поводова_ВФ#690wfe2g187i0pr3ns54e
Шишанкова Алла Алексеевна#Бензоилпероксид#1288-08-10#Chemical_77 Chemical_66 Chemical_79#Шишанкова_АА#g1sa6n8j0eim07v3q5492
Скарлыкин Павел Яковлевич#Золедроновая кислота#1293-10-04#Chemical_5 Chemical_93 Chemical_49#Скарлыкин_ПЯ#ekf0lu15kw3490x7g628p
Корельцев Валерий Адамович#Валидол#1296-10-17#Chemical_26 Chemical_60 Chemical_42#Корельцев_ВА#lj59db601v38umdg420k7
